GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,imputed,subbed
5355400,2013,Port Angeles East,Washington,3406.0,5.59,24.04,721.0,53889.0,169500.0,31.3,92.89,0.41,3.44,0.73,0.0,0.0,2.52,0.0,330.0,3.0,2.0,0.6,0.9,0,0
5355400,2014,Port Angeles East,Washington,3406.0,5.59,24.04,721.0,53889.0,169500.0,31.3,92.89,0.41,3.44,0.73,0.0,0.0,2.52,0.0,334.0,10.0,4.0,1.17,2.96,0,0
5355400,2015,Port Angeles East,Washington,3406.0,5.59,24.04,721.0,53889.0,169500.0,31.3,92.89,0.41,3.44,0.73,0.0,0.0,2.52,0.0,335.0,5.0,4.0,1.19,1.49,0,0
5355400,2016,Port Angeles East,Washington,3406.0,5.59,24.04,721.0,53889.0,169500.0,31.3,92.89,0.41,3.44,0.73,0.0,0.0,2.52,0.0,339.0,8.0,1.0,0.29,2.33,0,0
5355540,2010,Porter,Washington,207.0,0.0,20.48,,33750.0,127900.0,50.0,91.3,1.93,4.35,1.45,0.0,0.48,0.48,0.0,16.0,1.0,1.0,0.78,0.78,0,0
5355540,2011,Porter,Washington,233.0,16.46,11.36,,,117300.0,,93.13,0.0,0.0,0.0,0.0,0.0,6.87,0.0,16.0,1.0,1.0,1.53,3.05,0,0
5355540,2012,Porter,Washington,233.0,16.46,11.36,,,117300.0,,93.13,0.0,0.0,0.0,0.0,0.0,6.87,0.0,16.0,0.0,0.0,0.0,0.0,0,0
5355540,2013,Porter,Washington,233.0,16.46,11.36,,,117300.0,,93.13,0.0,0.0,0.0,0.0,0.0,6.87,0.0,16.0,1.0,0.0,0.0,0.75,0,0
5355540,2014,Porter,Washington,233.0,16.46,11.36,,,117300.0,,93.13,0.0,0.0,0.0,0.0,0.0,6.87,0.0,17.0,1.0,0.0,0.0,0.74,0,0
5355540,2015,Porter,Washington,233.0,16.46,11.36,,,117300.0,,93.13,0.0,0.0,0.0,0.0,0.0,6.87,0.0,17.0,1.0,0.0,0.0,0.73,0,0
5355540,2016,Porter,Washington,233.0,16.46,11.36,,,117300.0,,93.13,0.0,0.0,0.0,0.0,0.0,6.87,0.0,17.0,1.0,1.0,0.72,0.72,0,0
5355612,2010,Port Gamble Tribal Comunity,Washington,916.0,16.87,21.2,738.0,54922.0,166000.0,44.0,32.53,0.0,4.37,59.28,0.33,0.0,3.49,0.0,60.0,,,,,0,0
5355612,2011,Port Gamble Tribal Community,Washington,898.0,17.39,19.0,719.0,43125.0,237500.0,45.0,44.21,0.0,2.56,45.88,0.89,1.22,5.23,0.0,61.0,,,,,0,0
5355612,2012,Port Gamble Tribal Community,Washington,898.0,17.39,19.0,719.0,43125.0,237500.0,45.0,44.21,0.0,2.56,45.88,0.89,1.22,5.23,0.0,62.0,,,,,0,0
5355612,2013,Port Gamble Tribal Community,Washington,898.0,17.39,19.0,719.0,43125.0,237500.0,45.0,44.21,0.0,2.56,45.88,0.89,1.22,5.23,0.0,64.0,,,,,0,0
5355612,2014,Port Gamble Tribal Community,Washington,898.0,17.39,19.0,719.0,43125.0,237500.0,45.0,44.21,0.0,2.56,45.88,0.89,1.22,5.23,0.0,65.0,0.0,0.0,0.0,0.0,0,0
5355612,2015,Port Gamble Tribal Community,Washington,898.0,17.39,19.0,719.0,43125.0,237500.0,45.0,44.21,0.0,2.56,45.88,0.89,1.22,5.23,0.0,66.0,0.0,0.0,0.0,0.0,0,0
5355612,2016,Port Gamble Tribal Community,Washington,898.0,17.39,19.0,719.0,43125.0,237500.0,45.0,44.21,0.0,2.56,45.88,0.89,1.22,5.23,0.0,67.0,0.0,0.0,0.0,0.0,0,0
5355620,2000,Port Hadlock-Irondale,Washington,3476.0,14.39,28.64,631.0,32202.0,125900.0,33.3,89.01,0.29,2.5,1.84,1.41,0.09,4.78,0.09,376.0,1.0,1.0,0.27,0.27,0,0
5355620,2001,Port Hadlock-Irondale,Washington,3476.0,14.39,28.64,631.0,32202.0,125900.0,33.3,89.01,0.29,2.5,1.84,1.41,0.09,4.78,0.09,389.0,5.0,3.0,0.77,1.29,0,0
5355620,2002,Port Hadlock-Irondale,Washington,3476.0,14.39,28.64,631.0,32202.0,125900.0,33.3,89.01,0.29,2.5,1.84,1.41,0.09,4.78,0.09,401.0,11.0,7.0,1.75,2.63,0,0
5355620,2003,Port Hadlock-Irondale,Washington,3476.0,14.39,28.64,631.0,32202.0,125900.0,33.3,89.01,0.29,2.5,1.84,1.41,0.09,4.78,0.09,415.0,2.0,1.0,0.24,0.48,0,0
5355620,2004,Port Hadlock-Irondale,Washington,3476.0,14.39,28.64,631.0,32202.0,125900.0,33.3,89.01,0.29,2.5,1.84,1.41,0.09,4.78,0.09,428.0,6.0,3.0,0.7,1.47,0,0
5355620,2005,Port Hadlock-Irondale,Washington,4039.0,15.89,41.26,716.0,35913.0,164400.0,26.7,92.42,0.5,2.62,0.0,0.0,0.0,4.46,0.0,440.0,5.0,3.0,0.74,1.04,0,0
5355620,2006,Port Hadlock-Irondale,Washington,4039.0,15.89,41.26,716.0,35913.0,164400.0,26.7,92.42,0.5,2.62,0.0,0.0,0.0,4.46,0.0,451.0,8.0,3.0,0.73,1.68,0,0
5355620,2007,Port Hadlock-Irondale,Washington,4039.0,15.89,41.26,716.0,35913.0,164400.0,26.7,92.42,0.5,2.62,0.0,0.0,0.0,4.46,0.0,464.0,5.0,5.0,1.14,1.14,0,0
5355620,2008,Port Hadlock-Irondale,Washington,4039.0,15.89,41.26,716.0,35913.0,164400.0,26.7,92.42,0.5,2.62,0.0,0.0,0.0,4.46,0.0,478.0,4.0,3.0,0.69,0.9,0,0
5355620,2009,Port Hadlock-Irondale,Washington,4039.0,15.89,41.26,716.0,35913.0,164400.0,26.7,92.42,0.5,2.62,0.0,0.0,0.0,4.46,0.0,490.0,2.0,2.0,0.41,0.41,0,0
5355620,2010,Port Hadlock-Irondale,Washington,3580.0,13.37,33.0,724.0,30775.0,173100.0,35.7,86.73,0.7,3.52,2.01,1.59,0.34,4.97,0.14,502.0,1.0,1.0,0.2,0.2,0,0
5355620,2011,Port Hadlock-Irondale,Washington,3552.0,4.01,30.72,812.0,37878.0,160500.0,34.5,87.89,0.0,6.59,0.79,1.6,0.0,3.12,0.0,511.0,1.0,1.0,0.2,0.2,0,0
5355620,2012,Port Hadlock-Irondale,Washington,3552.0,4.01,30.72,812.0,37878.0,160500.0,34.5,87.89,0.0,6.59,0.79,1.6,0.0,3.12,0.0,517.0,2.0,2.0,0.39,0.39,0,0
5355620,2013,Port Hadlock-Irondale,Washington,3552.0,4.01,30.72,812.0,37878.0,160500.0,34.5,87.89,0.0,6.59,0.79,1.6,0.0,3.12,0.0,526.0,14.0,9.0,1.63,2.58,0,0
5355620,2014,Port Hadlock-Irondale,Washington,3552.0,4.01,30.72,812.0,37878.0,160500.0,34.5,87.89,0.0,6.59,0.79,1.6,0.0,3.12,0.0,532.0,9.0,7.0,1.32,1.74,0,0
5355620,2015,Port Hadlock-Irondale,Washington,3552.0,4.01,30.72,812.0,37878.0,160500.0,34.5,87.89,0.0,6.59,0.79,1.6,0.0,3.12,0.0,540.0,11.0,9.0,1.67,2.09,0,0
5355620,2016,Port Hadlock-Irondale,Washington,3552.0,4.01,30.72,812.0,37878.0,160500.0,34.5,87.89,0.0,6.59,0.79,1.6,0.0,3.12,0.0,547.0,7.0,5.0,0.83,1.2,0,0
5355645,2000,Port Ludlow,Washington,1968.0,1.23,9.54,971.0,56938.0,244200.0,22.1,95.43,0.1,1.52,0.2,1.42,0.15,0.86,0.3,91.0,0.0,0.0,0.0,0.0,0,0
5355645,2001,Port Ludlow,Washington,1968.0,1.23,9.54,971.0,56938.0,244200.0,22.1,95.43,0.1,1.52,0.2,1.42,0.15,0.86,0.3,94.0,1.0,1.0,1.06,1.06,0,0
5355645,2002,Port Ludlow,Washington,1968.0,1.23,9.54,971.0,56938.0,244200.0,22.1,95.43,0.1,1.52,0.2,1.42,0.15,0.86,0.3,97.0,2.0,0.0,0.0,2.06,0,0
5355645,2003,Port Ludlow,Washington,1968.0,1.23,9.54,971.0,56938.0,244200.0,22.1,95.43,0.1,1.52,0.2,1.42,0.15,0.86,0.3,100.0,1.0,0.0,0.0,1.0,0,0
5355645,2004,Port Ludlow,Washington,1968.0,1.23,9.54,971.0,56938.0,244200.0,22.1,95.43,0.1,1.52,0.2,1.42,0.15,0.86,0.3,104.0,0.0,0.0,0.0,0.0,0,0
5355645,2005,Port Ludlow,Washington,2518.0,2.87,7.13,1350.0,62609.0,391700.0,23.1,87.45,0.0,2.34,1.39,1.91,0.0,4.81,2.1,107.0,0.0,0.0,0.0,0.0,0,0
5355645,2006,Port Ludlow,Washington,2518.0,2.87,7.13,1350.0,62609.0,391700.0,23.1,87.45,0.0,2.34,1.39,1.91,0.0,4.81,2.1,109.0,1.0,1.0,0.92,0.92,0,0
5355645,2007,Port Ludlow,Washington,2518.0,2.87,7.13,1350.0,62609.0,391700.0,23.1,87.45,0.0,2.34,1.39,1.91,0.0,4.81,2.1,113.0,0.0,0.0,0.0,0.0,0,0
5355645,2008,Port Ludlow,Washington,2518.0,2.87,7.13,1350.0,62609.0,391700.0,23.1,87.45,0.0,2.34,1.39,1.91,0.0,4.81,2.1,116.0,1.0,1.0,0.86,0.86,0,0
5355645,2009,Port Ludlow,Washington,2518.0,2.87,7.13,1350.0,62609.0,391700.0,23.1,87.45,0.0,2.34,1.39,1.91,0.0,4.81,2.1,119.0,0.0,0.0,0.0,0.0,0,0
5355645,2010,Port Ludlow,Washington,2603.0,3.16,9.26,1525.0,74375.0,366100.0,22.9,93.7,0.31,2.0,0.81,1.31,0.0,1.54,0.35,122.0,1.0,1.0,0.82,0.82,0,0
5355645,2011,Port Ludlow,Washington,2382.0,3.81,9.29,1446.0,67567.0,330300.0,39.1,94.12,0.0,1.85,2.06,1.97,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0,0
5355645,2012,Port Ludlow,Washington,2382.0,3.81,9.29,1446.0,67567.0,330300.0,39.1,94.12,0.0,1.85,2.06,1.97,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0,0
5355645,2013,Port Ludlow,Washington,2382.0,3.81,9.29,1446.0,67567.0,330300.0,39.1,94.12,0.0,1.85,2.06,1.97,0.0,0.0,0.0,124.0,2.0,1.0,0.81,1.61,0,0
5355645,2014,Port Ludlow,Washington,2382.0,3.81,9.29,1446.0,67567.0,330300.0,39.1,94.12,0.0,1.85,2.06,1.97,0.0,0.0,0.0,124.0,1.0,0.0,0.0,0.81,0,0
5355645,2015,Port Ludlow,Washington,2382.0,3.81,9.29,1446.0,67567.0,330300.0,39.1,94.12,0.0,1.85,2.06,1.97,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0,0
5355645,2016,Port Ludlow,Washington,2382.0,3.81,9.29,1446.0,67567.0,330300.0,39.1,94.12,0.0,1.85,2.06,1.97,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0,0
5355785,2000,Port Orchard,Washington,7693.0,12.87,55.84,676.0,34020.0,120100.0,27.9,79.55,3.91,5.13,1.34,3.63,0.96,5.32,0.16,1703.0,71.0,47.0,2.78,4.15,0,0
5355785,2001,Port Orchard,Washington,7693.0,12.87,55.84,676.0,34020.0,120100.0,27.9,79.55,3.91,5.13,1.34,3.63,0.96,5.32,0.16,1723.0,55.0,37.0,2.15,3.18,0,0
5355785,2002,Port Orchard,Washington,7693.0,12.87,55.84,676.0,34020.0,120100.0,27.9,79.55,3.91,5.13,1.34,3.63,0.96,5.32,0.16,1745.0,54.0,31.0,1.8,3.12,0,0
5355785,2003,Port Orchard,Washington,7693.0,12.87,55.84,676.0,34020.0,120100.0,27.9,79.55,3.91,5.13,1.34,3.63,0.96,5.32,0.16,1763.0,53.0,23.0,1.32,2.99,0,0
5355785,2004,Port Orchard,Washington,7693.0,12.87,55.84,676.0,34020.0,120100.0,27.9,79.55,3.91,5.13,1.34,3.63,0.96,5.32,0.16,1784.0,49.0,28.0,1.57,2.76,0,0
5355785,2005,Port Orchard,Washington,7997.0,12.94,53.62,760.0,44006.0,224000.0,27.9,83.91,1.8,5.81,1.0,3.73,0.0,3.75,0.0,1805.0,49.0,22.0,1.23,2.69,0,0
5355785,2006,Port Orchard,Washington,7997.0,12.94,53.62,760.0,44006.0,224000.0,27.9,83.91,1.8,5.81,1.0,3.73,0.0,3.75,0.0,1823.0,32.0,23.0,1.29,1.75,0,0
5355785,2007,Port Orchard,Washington,7997.0,12.94,53.62,760.0,44006.0,224000.0,27.9,83.91,1.8,5.81,1.0,3.73,0.0,3.75,0.0,1844.0,28.0,15.0,0.8,1.52,0,0
5355785,2008,Port Orchard,Washington,7997.0,12.94,53.62,760.0,44006.0,224000.0,27.9,83.91,1.8,5.81,1.0,3.73,0.0,3.75,0.0,1863.0,28.0,18.0,0.97,1.49,0,0
5355785,2009,Port Orchard,Washington,7997.0,12.94,53.62,760.0,44006.0,224000.0,27.9,83.91,1.8,5.81,1.0,3.73,0.0,3.75,0.0,1867.0,,,,,0,0
5355785,2010,Port Orchard,Washington,11144.0,13.0,44.16,951.0,56257.0,269300.0,31.5,76.7,3.13,6.55,1.1,5.69,1.24,5.47,0.11,1889.0,,,,,0,0
5355785,2011,Port Orchard,Washington,13004.0,10.96,40.9,1048.0,62587.0,251200.0,34.0,75.25,1.61,7.48,0.39,8.21,0.4,6.64,0.0,1912.0,,,,,0,0
5355785,2012,Port Orchard,Washington,13004.0,10.96,40.9,1048.0,62587.0,251200.0,34.0,75.25,1.61,7.48,0.39,8.21,0.4,6.64,0.0,1935.0,,,,,0,0
5355785,2013,Port Orchard,Washington,13004.0,10.96,40.9,1048.0,62587.0,251200.0,34.0,75.25,1.61,7.48,0.39,8.21,0.4,6.64,0.0,1958.0,,,,,0,0
5355785,2014,Port Orchard,Washington,13004.0,10.96,40.9,1048.0,62587.0,251200.0,34.0,75.25,1.61,7.48,0.39,8.21,0.4,6.64,0.0,1987.0,16.0,9.0,0.45,0.83,0,0
5355785,2015,Port Orchard,Washington,13004.0,10.96,40.9,1048.0,62587.0,251200.0,34.0,75.25,1.61,7.48,0.39,8.21,0.4,6.64,0.0,2008.0,32.0,17.0,0.82,1.58,0,0
5355785,2016,Port Orchard,Washington,13004.0,10.96,40.9,1048.0,62587.0,251200.0,34.0,75.25,1.61,7.48,0.39,8.21,0.4,6.64,0.0,2027.0,39.0,24.0,1.17,1.92,0,0
5355855,2000,Port Townsend,Washington,8334.0,14.05,34.8,589.0,34536.0,150300.0,31.3,91.9,0.53,2.3,1.22,1.26,0.23,2.23,0.32,1359.0,1.0,1.0,0.07,0.07,0,0
5355855,2001,Port Townsend,Washington,8334.0,14.05,34.8,589.0,34536.0,150300.0,31.3,91.9,0.53,2.3,1.22,1.26,0.23,2.23,0.32,1396.0,7.0,2.0,0.14,0.49,0,0
5355855,2002,Port Townsend,Washington,8334.0,14.05,34.8,589.0,34536.0,150300.0,31.3,91.9,0.53,2.3,1.22,1.26,0.23,2.23,0.32,1432.0,10.0,5.0,0.34,0.69,0,0
5355855,2003,Port Townsend,Washington,8334.0,14.05,34.8,589.0,34536.0,150300.0,31.3,91.9,0.53,2.3,1.22,1.26,0.23,2.23,0.32,1470.0,13.0,6.0,0.4,0.87,0,0
5355855,2004,Port Townsend,Washington,8334.0,14.05,34.8,589.0,34536.0,150300.0,31.3,91.9,0.53,2.3,1.22,1.26,0.23,2.23,0.32,1506.0,6.0,1.0,0.07,0.4,0,0
5355855,2005,Port Townsend,Washington,9055.0,11.47,33.49,794.0,40224.0,283200.0,37.1,93.72,0.08,3.53,0.49,0.77,0.0,1.41,0.0,1543.0,10.0,4.0,0.25,0.63,0,0
5355855,2006,Port Townsend,Washington,9055.0,11.47,33.49,794.0,40224.0,283200.0,37.1,93.72,0.08,3.53,0.49,0.77,0.0,1.41,0.0,1578.0,12.0,5.0,0.31,0.75,0,0
5355855,2007,Port Townsend,Washington,9055.0,11.47,33.49,794.0,40224.0,283200.0,37.1,93.72,0.08,3.53,0.49,0.77,0.0,1.41,0.0,1614.0,8.0,5.0,0.3,0.49,0,0
5355855,2008,Port Townsend,Washington,9055.0,11.47,33.49,794.0,40224.0,283200.0,37.1,93.72,0.08,3.53,0.49,0.77,0.0,1.41,0.0,1651.0,11.0,7.0,0.42,0.65,0,0
5355855,2009,Port Townsend,Washington,9055.0,11.47,33.49,794.0,40224.0,283200.0,37.1,93.72,0.08,3.53,0.49,0.77,0.0,1.41,0.0,1688.0,5.0,5.0,0.29,0.29,0,0
5355855,2010,Port Townsend,Washington,9113.0,12.17,38.14,799.0,41719.0,302100.0,32.9,90.24,0.47,3.35,0.93,1.7,0.3,2.73,0.27,1724.0,3.0,3.0,0.17,0.17,0,0
5355855,2011,Port Townsend,Washington,9208.0,7.49,34.51,807.0,42742.0,288800.0,31.3,89.83,1.42,2.39,1.1,3.07,0.02,2.16,0.0,1741.0,3.0,3.0,0.17,0.17,0,0
5355855,2012,Port Townsend,Washington,9208.0,7.49,34.51,807.0,42742.0,288800.0,31.3,89.83,1.42,2.39,1.1,3.07,0.02,2.16,0.0,1756.0,4.0,2.0,0.11,0.22,0,0
5355855,2013,Port Townsend,Washington,9208.0,7.49,34.51,807.0,42742.0,288800.0,31.3,89.83,1.42,2.39,1.1,3.07,0.02,2.16,0.0,1773.0,8.0,6.0,0.33,0.44,0,0
5355855,2014,Port Townsend,Washington,9208.0,7.49,34.51,807.0,42742.0,288800.0,31.3,89.83,1.42,2.39,1.1,3.07,0.02,2.16,0.0,1787.0,6.0,6.0,0.33,0.33,0,0
5355855,2015,Port Townsend,Washington,9208.0,7.49,34.51,807.0,42742.0,288800.0,31.3,89.83,1.42,2.39,1.1,3.07,0.02,2.16,0.0,1803.0,10.0,8.0,0.44,0.54,0,0
5355855,2016,Port Townsend,Washington,9208.0,7.49,34.51,807.0,42742.0,288800.0,31.3,89.83,1.42,2.39,1.1,3.07,0.02,2.16,0.0,1818.0,9.0,6.0,0.33,0.49,0,0
5355995,2000,Poulsbo,Washington,6813.0,9.13,41.79,613.0,38875.0,164200.0,26.9,85.85,1.01,4.84,0.92,2.92,0.38,3.79,0.28,1146.0,16.0,6.0,0.49,1.37,0,0
5355995,2001,Poulsbo,Washington,6813.0,9.13,41.79,613.0,38875.0,164200.0,26.9,85.85,1.01,4.84,0.92,2.92,0.38,3.79,0.28,1173.0,14.0,10.0,0.83,1.19,0,0
5355995,2002,Poulsbo,Washington,6813.0,9.13,41.79,613.0,38875.0,164200.0,26.9,85.85,1.01,4.84,0.92,2.92,0.38,3.79,0.28,1200.0,15.0,10.0,0.84,1.29,0,0
5355995,2003,Poulsbo,Washington,6813.0,9.13,41.79,613.0,38875.0,164200.0,26.9,85.85,1.01,4.84,0.92,2.92,0.38,3.79,0.28,1227.0,11.0,1.0,0.0,0.93,0,0
5355995,2004,Poulsbo,Washington,6813.0,9.13,41.79,613.0,38875.0,164200.0,26.9,85.85,1.01,4.84,0.92,2.92,0.38,3.79,0.28,1254.0,10.0,8.0,0.63,0.79,0,0
5355995,2005,Poulsbo,Washington,7955.0,2.68,30.84,859.0,53625.0,301500.0,27.7,81.87,1.22,7.58,0.0,6.12,0.31,2.7,0.19,1282.0,15.0,9.0,0.68,1.14,0,0
5355995,2006,Poulsbo,Washington,7955.0,2.68,30.84,859.0,53625.0,301500.0,27.7,81.87,1.22,7.58,0.0,6.12,0.31,2.7,0.19,1307.0,14.0,7.0,0.55,1.08,0,0
5355995,2007,Poulsbo,Washington,7955.0,2.68,30.84,859.0,53625.0,301500.0,27.7,81.87,1.22,7.58,0.0,6.12,0.31,2.7,0.19,1335.0,17.0,14.0,1.07,1.25,0,0
5355995,2008,Poulsbo,Washington,7955.0,2.68,30.84,859.0,53625.0,301500.0,27.7,81.87,1.22,7.58,0.0,6.12,0.31,2.7,0.19,1362.0,9.0,8.0,0.58,0.65,0,0
5355995,2009,Poulsbo,Washington,7955.0,2.68,30.84,859.0,53625.0,301500.0,27.7,81.87,1.22,7.58,0.0,6.12,0.31,2.7,0.19,1455.0,,,,,0,0
5355995,2010,Poulsbo,Washington,9200.0,6.49,38.17,962.0,60897.0,302200.0,25.5,78.29,1.08,9.17,0.87,5.57,0.27,4.47,0.28,1482.0,,,,,0,0
5355995,2011,Poulsbo,Washington,9588.0,8.2,34.68,908.0,56226.0,282500.0,28.2,74.57,1.2,13.61,0.32,2.8,0.11,7.38,0.0,1493.0,,,,,0,0
5355995,2012,Poulsbo,Washington,9588.0,8.2,34.68,908.0,56226.0,282500.0,28.2,74.57,1.2,13.61,0.32,2.8,0.11,7.38,0.0,1505.0,,,,,0,0
5355995,2013,Poulsbo,Washington,9588.0,8.2,34.68,908.0,56226.0,282500.0,28.2,74.57,1.2,13.61,0.32,2.8,0.11,7.38,0.0,1516.0,,,,,0,0
5355995,2014,Poulsbo,Washington,9588.0,8.2,34.68,908.0,56226.0,282500.0,28.2,74.57,1.2,13.61,0.32,2.8,0.11,7.38,0.0,1505.0,10.0,5.0,0.35,0.67,0,0
5355995,2015,Poulsbo,Washington,9588.0,8.2,34.68,908.0,56226.0,282500.0,28.2,74.57,1.2,13.61,0.32,2.8,0.11,7.38,0.0,1527.0,7.0,3.0,0.18,0.43,0,0
5355995,2016,Poulsbo,Washington,9588.0,8.2,34.68,908.0,56226.0,282500.0,28.2,74.57,1.2,13.61,0.32,2.8,0.11,7.38,0.0,1550.0,7.0,6.0,0.42,0.44,0,0
5356150,2010,Prairie Heights,Washington,4405.0,9.21,14.59,1312.0,79444.0,277600.0,48.5,89.4,0.66,4.54,1.34,0.84,0.11,3.09,0.02,227.0,12.0,4.0,1.88,5.26,0,0
5356150,2011,Prairie Heights,Washington,4306.0,3.83,8.11,1322.0,85743.0,242400.0,50.0,89.64,1.14,6.04,0.88,0.77,0.0,1.53,0.0,231.0,15.0,8.0,3.34,6.49,0,0
5356150,2012,Prairie Heights,Washington,4306.0,3.83,8.11,1322.0,85743.0,242400.0,50.0,89.64,1.14,6.04,0.88,0.77,0.0,1.53,0.0,235.0,14.0,6.0,2.67,6.1,0,0
5356150,2013,Prairie Heights,Washington,4306.0,3.83,8.11,1322.0,85743.0,242400.0,50.0,89.64,1.14,6.04,0.88,0.77,0.0,1.53,0.0,240.0,9.0,4.0,1.79,3.88,0,0
5356150,2014,Prairie Heights,Washington,4306.0,3.83,8.11,1322.0,85743.0,242400.0,50.0,89.64,1.14,6.04,0.88,0.77,0.0,1.53,0.0,244.0,12.0,5.0,1.97,4.98,0,0
5356150,2015,Prairie Heights,Washington,4306.0,3.83,8.11,1322.0,85743.0,242400.0,50.0,89.64,1.14,6.04,0.88,0.77,0.0,1.53,0.0,249.0,4.0,2.0,0.62,1.49,0,0
5356150,2016,Prairie Heights,Washington,4306.0,3.83,8.11,1322.0,85743.0,242400.0,50.0,89.64,1.14,6.04,0.88,0.77,0.0,1.53,0.0,253.0,5.0,2.0,0.61,1.96,0,0
5356170,2000,Prairie Ridge,Washington,11688.0,5.47,11.58,669.0,52367.0,155900.0,25.1,91.19,0.52,3.36,1.1,0.88,0.38,2.43,0.15,449.0,7.0,4.0,0.89,1.45,0,0
5356170,2001,Prairie Ridge,Washington,11688.0,5.47,11.58,669.0,52367.0,155900.0,25.1,91.19,0.52,3.36,1.1,0.88,0.38,2.43,0.15,461.0,10.0,5.0,1.14,2.09,0,0
5356170,2002,Prairie Ridge,Washington,11688.0,5.47,11.58,669.0,52367.0,155900.0,25.1,91.19,0.52,3.36,1.1,0.88,0.38,2.43,0.15,471.0,6.0,1.0,0.21,1.17,0,0
5356170,2003,Prairie Ridge,Washington,11688.0,5.47,11.58,669.0,52367.0,155900.0,25.1,91.19,0.52,3.36,1.1,0.88,0.38,2.43,0.15,483.0,3.0,1.0,0.11,0.65,0,0
5356170,2004,Prairie Ridge,Washington,11688.0,5.47,11.58,669.0,52367.0,155900.0,25.1,91.19,0.52,3.36,1.1,0.88,0.38,2.43,0.15,493.0,3.0,1.0,0.23,0.65,0,0
5356170,2005,Prairie Ridge,Washington,11733.0,4.45,12.48,1156.0,66509.0,226800.0,36.8,85.03,2.97,4.82,1.05,0.86,0.56,4.72,0.0,505.0,3.0,2.0,0.4,0.6,0,0
5356170,2006,Prairie Ridge,Washington,11733.0,4.45,12.48,1156.0,66509.0,226800.0,36.8,85.03,2.97,4.82,1.05,0.86,0.56,4.72,0.0,515.0,14.0,9.0,1.72,2.79,0,0
5356170,2007,Prairie Ridge,Washington,11733.0,4.45,12.48,1156.0,66509.0,226800.0,36.8,85.03,2.97,4.82,1.05,0.86,0.56,4.72,0.0,527.0,7.0,4.0,0.77,1.35,0,0
5356170,2008,Prairie Ridge,Washington,11733.0,4.45,12.48,1156.0,66509.0,226800.0,36.8,85.03,2.97,4.82,1.05,0.86,0.56,4.72,0.0,537.0,9.0,1.0,0.11,1.77,0,0
5356170,2009,Prairie Ridge,Washington,11733.0,4.45,12.48,1156.0,66509.0,226800.0,36.8,85.03,2.97,4.82,1.05,0.86,0.56,4.72,0.0,548.0,9.0,7.0,1.29,1.63,0,0
5356170,2010,Prairie Ridge,Washington,11464.0,6.89,14.06,1240.0,69514.0,212100.0,36.6,86.39,0.93,5.99,1.33,1.45,0.26,3.55,0.09,559.0,18.0,10.0,1.78,3.26,0,0
5356170,2011,Prairie Ridge,Washington,12495.0,6.96,18.42,1203.0,73901.0,200400.0,31.9,80.84,2.09,9.09,0.77,0.85,0.0,6.27,0.09,568.0,16.0,9.0,1.58,2.82,0,0
5356170,2012,Prairie Ridge,Washington,12495.0,6.96,18.42,1203.0,73901.0,200400.0,31.9,80.84,2.09,9.09,0.77,0.85,0.0,6.27,0.09,574.0,15.0,6.0,0.96,2.63,0,0
5356170,2013,Prairie Ridge,Washington,12495.0,6.96,18.42,1203.0,73901.0,200400.0,31.9,80.84,2.09,9.09,0.77,0.85,0.0,6.27,0.09,585.0,22.0,9.0,1.47,3.7,0,0
5356170,2014,Prairie Ridge,Washington,12495.0,6.96,18.42,1203.0,73901.0,200400.0,31.9,80.84,2.09,9.09,0.77,0.85,0.0,6.27,0.09,590.0,18.0,8.0,1.28,3.06,0,0
5356170,2015,Prairie Ridge,Washington,12495.0,6.96,18.42,1203.0,73901.0,200400.0,31.9,80.84,2.09,9.09,0.77,0.85,0.0,6.27,0.09,598.0,18.0,5.0,0.83,3.06,0,0
5356170,2016,Prairie Ridge,Washington,12495.0,6.96,18.42,1203.0,73901.0,200400.0,31.9,80.84,2.09,9.09,0.77,0.85,0.0,6.27,0.09,605.0,12.0,8.0,1.32,1.97,0,0
5356240,2000,Prescott,Washington,314.0,18.37,31.71,413.0,39500.0,86400.0,23.8,93.31,0.32,4.14,0.96,0.0,0.0,1.27,0.0,100.0,0.0,0.0,0.0,0.0,0,0
5356240,2001,Prescott,Washington,314.0,18.37,31.71,413.0,39500.0,86400.0,23.8,93.31,0.32,4.14,0.96,0.0,0.0,1.27,0.0,98.0,1.0,1.0,0.32,0.32,0,0
5356240,2002,Prescott,Washington,314.0,18.37,31.71,413.0,39500.0,86400.0,23.8,93.31,0.32,4.14,0.96,0.0,0.0,1.27,0.0,96.0,1.0,1.0,0.32,0.32,0,0
5356240,2003,Prescott,Washington,314.0,18.37,31.71,413.0,39500.0,86400.0,23.8,93.31,0.32,4.14,0.96,0.0,0.0,1.27,0.0,94.0,1.0,1.0,0.99,0.99,0,0
